"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"용산구","자치04-69(A1) 20-3차(청파동1가 89-35)","자치04-69(A1) 20-3차(청파동1가 89-35)","37.5486","126.9665","1","2022-12-01"
"용산구","자치04-70(00) 21-2치(청파동2가 40-10 차니헤어 앞)","자치04-70(00) 21-2치(청파동2가 40-10 차니헤어 앞)","37.5455","126.9677","1","2022-12-01"
"용산구","자치04-71(00) 21-2치(청파동3가 132-126 백송어린이집 후문 밑)","자치04-71(00) 21-2치(청파동3가 132-126 백송어린이집 후문 밑)","37.5439","126.9636","1","2022-12-01"
"용산구","자치04-72(00) 21-2치(서계동 230-5 모아미니슈퍼 (맞)","자치04-72(00) 21-2치(서계동 230-5 모아미니슈퍼 (맞)","37.5539","126.9670","1","2022-12-01"
"용산구","자치04-73(00) 21-2차(서계동 223-25 다세대주택 앞)","자치04-73(00) 21-2차(서계동 223-25 다세대주택 앞)","37.5546","126.9682","1","2022-12-01"
"용산구","자치04-73(A1) 21-2차(서계동 219-30 다세대주택 앞)","자치04-73(A1) 21-2차(서계동 219-30 다세대주택 앞)","37.5546","126.9686","1","2022-12-01"
"용산구","자치04-74(00) 21-2차(서계동 251-42 다세대주택 앞)","자치04-74(00) 21-2차(서계동 251-42 다세대주택 앞)","37.5508","126.9655","1","2022-12-01"
"용산구","자치05-01(00) (원효로1가 1-1 아세아항공전문학교 앞)","자치05-01(00) (원효로1가 1-1 아세아항공전문학교 앞)","37.5420","126.9689","1","2022-12-01"
"용산구","자치05-01(A1) (원효로97길 3 나래분식 앞)","자치05-01(A1) (원효로97길 3 나래분식 앞)","37.5416","126.9701","1","2022-12-01"
"용산구","자치05-02(00) (원효로1가 21-1 현대미용실 앞)","자치05-02(00) (원효로1가 21-1 현대미용실 앞)","37.5396","126.9649","1","2022-12-01"
"용산구","자치05-03(00) 20-2차(신계동 35-11 남동전기 앞)","자치05-03(00) 20-2차(신계동 35-11 남동전기 앞)","37.5343","126.9622","1","2022-12-01"
"용산구","자치05-03(A1) 20-2차(원효로54길 22)","자치05-03(A1) 20-2차(원효로54길 22)","37.5347","126.9623","1","2022-12-01"
"용산구","자치05-04(00) 20-2차(신계동 25-8 유진약국 앞)","자치05-04(00) 20-2차(신계동 25-8 유진약국 앞)","37.5348","126.9637","1","2022-12-01"
"용산구","자치05-05(00) (원효로2가 61-9 공원 앞)","자치05-05(00) (원효로2가 61-9 공원 앞)","37.5348","126.9630","1","2022-12-01"
"용산구","자치05-06(00) (원효로2가 8-15 충남제일철강 옆 골목길)","자치05-06(00) (원효로2가 8-15 충남제일철강 옆 골목길)","37.5377","126.9646","1","2022-12-01"
"용산구","자치05-09(00) (원효로1가 17-101 동효그린빌라 옆)","자치05-09(00) (원효로1가 17-101 동효그린빌라 옆)","37.5405","126.9645","1","2022-12-01"
"용산구","자치05-09(A1) (원효로1가 17-11)","자치05-09(A1) (원효로1가 17-11)","37.5401","126.9642","1","2022-12-01"
"용산구","자치05-10(00) (원효로1가 26-20 무궁화빌라 앞)","자치05-10(00) (원효로1가 26-20 무궁화빌라 앞)","37.5391","126.9650","1","2022-12-01"
"용산구","자치05-11(00) (원효로1가 30-75 좁은 골목길)","자치05-11(00) (원효로1가 30-75 좁은 골목길)","37.5394","126.9659","1","2022-12-01"
"용산구","자치05-15(00) 20-3차(원효로2가 23-24 에이데이터코리아 앞)","자치05-15(00) 20-3차(원효로2가 23-24 에이데이터코리아 앞)","37.5359","126.9642","1","2022-12-01"
"용산구","자치05-16(00) (원효로1가 17-139 주택 전주 옆)","자치05-16(00) (원효로1가 17-139 주택 전주 옆)","37.5414","126.9657","1","2022-12-01"
"용산구","자치05-16(A1) (백범로79나길 13-2)","자치05-16(A1) (백범로79나길 13-2)","37.5409","126.9656","1","2022-12-01"
"용산구","자치05-17(00) 21-1차(원효로2가 8-4 경로당 앞)","자치05-17(00) 21-1차(원효로2가 8-4 경로당 앞)","37.5375","126.9639","1","2022-12-01"
"용산구","자치05-18(00) 21-1차(원효로77가길 19 (원효로1가 18-8))","자치05-18(00) 21-1차(원효로77가길 19 (원효로1가 18-8))","37.5403","126.9655","1","2022-12-01"
"용산구","자치05-18(A1) (원효로77가길 13)","자치05-18(A1) (원효로77가길 13)","37.5402","126.9652","1","2022-12-01"
"용산구","자치05-30(00) (원효로2가 80-15)","자치05-30(00) (원효로2가 80-15)","37.5364","126.9620","1","2022-12-01"
"용산구","자치05-33(00) (원효로2가 76-20 원효로의원 뒤)","자치05-33(00) (원효로2가 76-20 원효로의원 뒤)","37.5369","126.9635","1","2022-12-01"
"용산구","자치05-34(00) (원효로1가 43-6 열정도 쭈꾸미 앞)","자치05-34(00) (원효로1가 43-6 열정도 쭈꾸미 앞)","37.5392","126.9690","1","2022-12-01"
"용산구","자치05-34(A1) (원효로84길 21)","자치05-34(A1) (원효로84길 21)","37.5389","126.9693","1","2022-12-01"
"용산구","자치05-36(00) 20-2차(신계동 3-4 E편한세상)","자치05-36(00) 20-2차(신계동 3-4 E편한세상)","37.5344","126.9677","1","2022-12-01"
"용산구","자치05-37(00) 20-3차(원효로1가 43-12 해님공원 옆)","자치05-37(00) 20-3차(원효로1가 43-12 해님공원 옆)","37.5394","126.9701","1","2022-12-01"
"용산구","자치05-38(00) 20-3차(원효로1가 29-6 행운빌라)","자치05-38(00) 20-3차(원효로1가 29-6 행운빌라)","37.5395","126.9665","1","2022-12-01"
"용산구","자치05-38(A1) 20-3차(원효로1가 29-6 행운빌라)","자치05-38(A1) 20-3차(원효로1가 29-6 행운빌라)","37.5395","126.9664","1","2022-12-01"
"용산구","자치05-38(B1) 20-3차(원효로1가 28-1)","자치05-38(B1) 20-3차(원효로1가 28-1)","37.5397","126.9669","1","2022-12-01"
"용산구","자치05-39(00) 21-2차(원효로1가 54-7 평화문화사 앞)","자치05-39(00) 21-2차(원효로1가 54-7 평화문화사 앞)","37.5390","126.9681","1","2022-12-01"
"용산구","자치05-40(00) 21-2차(원효로1가 47-21 르팽코 앞)","자치05-40(00) 21-2차(원효로1가 47-21 르팽코 앞)","37.5400","126.9681","1","2022-12-01"
"용산구","자치05-40(A1) 21-2차(원효로1가 46-11 새마을금고 앞)","자치05-40(A1) 21-2차(원효로1가 46-11 새마을금고 앞)","37.5400","126.9686","1","2022-12-01"
"용산구","자치06-02(00) 20-2차(원효로3가 258 원삼탕 맞은 편)","자치06-02(00) 20-2차(원효로3가 258 원삼탕 맞은 편)","37.5336","126.9564","1","2022-12-01"
"용산구","자치06-03(00) 20-2차(원효로4가 93 해물한마당 앞)","자치06-03(00) 20-2차(원효로4가 93 해물한마당 앞)","37.5330","126.9526","1","2022-12-01"
"용산구","자치06-04(00) (신창동 88-2 성심여고 앞)","자치06-04(00) (신창동 88-2 성심여고 앞)","37.5353","126.9533","1","2022-12-01"
"용산구","자치06-05(00) (원효로4가 64 골목길)","자치06-05(00) (원효로4가 64 골목길)","37.5345","126.9532","1","2022-12-01"
"용산구","자치06-06(00) (원효로3가 242-2 계단위 삼거리)","자치06-06(00) (원효로3가 242-2 계단위 삼거리)","37.5334","126.9549","1","2022-12-01"
"용산구","자치06-06(A1) (원효로19가길 5)","자치06-06(A1) (원효로19가길 5)","37.5336","126.9548","1","2022-12-01"
"용산구","자치06-07(00) (원효로3가 96-2 소망빌딩 앞)","자치06-07(00) (원효로3가 96-2 소망빌딩 앞)","37.5343","126.9577","1","2022-12-01"
"용산구","자치06-07(A1) (원효로3가 56-1 버스정류장 뒤)","자치06-07(A1) (원효로3가 56-1 버스정류장 뒤)","37.5340","126.9580","1","2022-12-01"
"용산구","자치06-07(B1) (원효로 131 금성아파트 앞)","자치06-07(B1) (원효로 131 금성아파트 앞)","37.5338","126.9577","1","2022-12-01"
"용산구","자치06-07(C1) (원효로39길 25-5 주택안)","자치06-07(C1) (원효로39길 25-5 주택안)","37.5348","126.9579","1","2022-12-01"
"용산구","자치06-07(D1) (원효로3가 56-1 버스정류장 옆)","자치06-07(D1) (원효로3가 56-1 버스정류장 옆)","37.5339","126.9580","1","2022-12-01"
"용산구","자치06-08(00) (신창동 77-117 신창제일교회 옆 사거리)","자치06-08(00) (신창동 77-117 신창제일교회 옆 사거리)","37.5358","126.9553","1","2022-12-01"
"용산구","자치06-11(00) (산천동 81-1 동주민센터 화단)","자치06-11(00) (산천동 81-1 동주민센터 화단)","37.5344","126.9514","1","2022-12-01"
"용산구","자치06-12(00) (산천동 35-1 세느미용실)","자치06-12(00) (산천동 35-1 세느미용실)","37.5348","126.9527","1","2022-12-01"
"용산구","자치06-13(00) (신창동 31-2 신창공영주차장 골목코너)","자치06-13(00) (신창동 31-2 신창공영주차장 골목코너)","37.5352","126.9555","1","2022-12-01"
"용산구","자치06-13(A1) (효창원로26가길 6)","자치06-13(A1) (효창원로26가길 6)","37.5350","126.9561","1","2022-12-01"
"용산구","자치06-13(B1) (효창원로16길 22)","자치06-13(B1) (효창원로16길 22)","37.5351","126.9547","1","2022-12-01"
"용산구","자치06-14(00) (원효로3가 169 일광빌라 앞)","자치06-14(00) (원효로3가 169 일광빌라 앞)","37.5343","126.9564","1","2022-12-01"
"용산구","자치06-15(00) (원효로3가 250-1 하이트맥주 앞 사무실)","자치06-15(00) (원효로3가 250-1 하이트맥주 앞 사무실)","37.5324","126.9543","1","2022-12-01"
"용산구","자치06-15(A1) (원효로27길 13)","자치06-15(A1) (원효로27길 13)","37.5329","126.9547","1","2022-12-01"
"용산구","자치06-19(00) 20-3차(산천동 6-73 원효초교 뒤쪽 삼거리)","자치06-19(00) 20-3차(산천동 6-73 원효초교 뒤쪽 삼거리)","37.5361","126.9510","1","2022-12-01"
"용산구","자치06-20(00) (원효로3가 1-139 원효어린이집 늘푸른공원)","자치06-20(00) (원효로3가 1-139 원효어린이집 늘푸른공원)","37.5348","126.9569","1","2022-12-01"
"용산구","자치06-21(00) 21-1차(신창동 77-114 세방아파트)","자치06-21(00) 21-1차(신창동 77-114 세방아파트)","37.5366","126.9543","1","2022-12-01"
"용산구","자치06-22(00) 21-1차(원효로3가 252-8)","자치06-22(00) 21-1차(원효로3가 252-8)","37.5333","126.9558","1","2022-12-01"
"용산구","자치06-22(A1) 21-1차(원효로3가 252-8)","자치06-22(A1) 21-1차(원효로3가 252-8)","37.5333","126.9559","1","2022-12-01"
"용산구","자치06-23(00) (신창동 77-39)","자치06-23(00) (신창동 77-39)","37.5369","126.9555","1","2022-12-01"
"용산구","자치06-25(00) (신창동 77-51 전주 옆)","자치06-25(00) (신창동 77-51 전주 옆)","37.5363","126.9553","1","2022-12-01"
"용산구","자치06-26(00) (원효로4가 46 소방호스함 옆)","자치06-26(00) (원효로4가 46 소방호스함 옆)","37.5340","126.9531","1","2022-12-01"
"용산구","자치06-26(A1) (효창원로12길 31)","자치06-26(A1) (효창원로12길 31)","37.5336","126.9528","1","2022-12-01"
"용산구","자치06-27(00) (원효로3가 190 앞 철주)","자치06-27(00) (원효로3가 190 앞 철주)","37.5341","126.9556","1","2022-12-01"
"용산구","자치06-27(A1) (원효로3가 206-1)","자치06-27(A1) (원효로3가 206-1)","37.5342","126.9551","1","2022-12-01"
"용산구","자치06-28(00) (청암동 161 전주 옆)","자치06-28(00) (청암동 161 전주 옆)","37.5352","126.9460","1","2022-12-01"
"용산구","자치06-28(A1) (원효로3길 10)","자치06-28(A1) (원효로3길 10)","37.5351","126.9461","1","2022-12-01"
"용산구","자치06-33(00) 21-2차(원효로3가 277-13 아인하우스 옆)","자치06-33(00) 21-2차(원효로3가 277-13 아인하우스 옆)","37.5326","126.9556","1","2022-12-01"
"용산구","자치06-34(00) 21-2차(원효로4가 3 하우스커피 앞)","자치06-34(00) 21-2차(원효로4가 3 하우스커피 앞)","37.5332","126.9537","1","2022-12-01"
"용산구","자치06-35(00) 21-2차(원효로4가 128-1 한강수아파트 삼거리)","자치06-35(00) 21-2차(원효로4가 128-1 한강수아파트 삼거리)","37.5339","126.9518","1","2022-12-01"
"용산구","자치06-36(00) 21-2차(신창동 41 새순어린이집 앞)","자치06-36(00) 21-2차(신창동 41 새순어린이집 앞)","37.5349","126.9553","1","2022-12-01"
"용산구","자치06-36(A1) 21-2차(신창동 32-4 새순어린이집 계단 위)","자치06-36(A1) 21-2차(신창동 32-4 새순어린이집 계단 위)","37.5347","126.9553","1","2022-12-01"
"용산구","자치07-01(00) (효창동 5-52 명성부동산 앞)","자치07-01(00) (효창동 5-52 명성부동산 앞)","37.5414","126.9622","1","2022-12-01"
"용산구","자치07-02(00) 20-2차(효창동 5-86 재향군인회 옆)","자치07-02(00) 20-2차(효창동 5-86 재향군인회 옆)","37.5409","126.9633","1","2022-12-01"
"용산구","자치07-03(00) (효창동 5-158 효창아트빌 2차 APT 맞은 편)","자치07-03(00) (효창동 5-158 효창아트빌 2차 APT 맞은 편)","37.5422","126.9608","1","2022-12-01"
"용산구","자치07-04(00) 20-2차(효창동 5-218 서울자동차고 입구)","자치07-04(00) 20-2차(효창동 5-218 서울자동차고 입구)","37.5410","126.9582","1","2022-12-01"
"용산구","자치07-05(00) (효창동 89 금양초교 뒤)","자치07-05(00) (효창동 89 금양초교 뒤)","37.5400","126.9610","1","2022-12-01"
"용산구","자치07-06(00) (효창동 5-44 보람빌리지 앞)","자치07-06(00) (효창동 5-44 보람빌리지 앞)","37.5417","126.9639","1","2022-12-01"
"용산구","자치07-22(00) (효창동 5-150 원효사 앞)","자치07-22(00) (효창동 5-150 원효사 앞)","37.5426","126.9589","1","2022-12-01"
"용산구","자치07-23(00) (효창동 126-14 효창감리교회 옆)","자치07-23(00) (효창동 126-14 효창감리교회 옆)","37.5414","126.9605","1","2022-12-01"
"용산구","자치07-23(A1) (효창원로69가길25)","자치07-23(A1) (효창원로69가길25)","37.5412","126.9605","1","2022-12-01"
"용산구","자치07-24(00) (효창동 3-288 효원빌라 맞은편)","자치07-24(00) (효창동 3-288 효원빌라 맞은편)","37.5467","126.9623","1","2022-12-01"
"용산구","자치07-25(00) (효창동 5-109 다모빌딩 앞)","자치07-25(00) (효창동 5-109 다모빌딩 앞)","37.5401","126.9631","1","2022-12-01"
"용산구","자치07-27(00) 20-3차(효창동 5-104 일진빌딩 앞)","자치07-27(00) 20-3차(효창동 5-104 일진빌딩 앞)","37.5401","126.9621","1","2022-12-01"
"용산구","자치07-28(00) (효창동 5-197 서울자동차고등학교 뒤)","자치07-28(00) (효창동 5-197 서울자동차고등학교 뒤)","37.5415","126.9586","1","2022-12-01"
"용산구","자치07-29(00) (청파동3가 132-114 건재상 앞)","자치07-29(00) (청파동3가 132-114 건재상 앞)","37.5425","126.9647","1","2022-12-01"
"용산구","자치07-29(A1) 21-2차(효창동 5-677 청원진빌라 (맞))","자치07-29(A1) 21-2차(효창동 5-677 청원진빌라 (맞))","37.5420","126.9648","1","2022-12-01"
"용산구","자치07-30(00) 21-1차(효창동 5-735 우리가게 앞)","자치07-30(00) 21-1차(효창동 5-735 우리가게 앞)","37.5414","126.9596","1","2022-12-01"
"용산구","자치07-30(A1) (백범로47가길 19)","자치07-30(A1) (백범로47가길 19)","37.5417","126.9589","1","2022-12-01"
"용산구","자치07-30(B1) (백범로47가길 13)","자치07-30(B1) (백범로47가길 13)","37.5417","126.9590","1","2022-12-01"
"용산구","자치07-31(00) (효창동 5-550 주택 앞)","자치07-31(00) (효창동 5-550 주택 앞)","37.5409","126.9589","1","2022-12-01"
"용산구","자치07-32(00) 21-1차(효창동 5-140 효창베네스아파트 입구)","자치07-32(00) 21-1차(효창동 5-140 효창베네스아파트 입구)","37.5428","126.9596","1","2022-12-01"
"용산구","자치07-32(A1) 21-1차(효창동 5-178 한인주택 앞)","자치07-32(A1) 21-1차(효창동 5-178 한인주택 앞)","37.5422","126.9595","1","2022-12-01"
"용산구","자치07-42(00) 21-1차(효창원로76길 24-3(효창동 2-23))","자치07-42(00) 21-1차(효창원로76길 24-3(효창동 2-23))","37.5431","126.9638","1","2022-12-01"
"용산구","자치07-42(A1) 21-1차(효창원로76길 23)","자치07-42(A1) 21-1차(효창원로76길 23)","37.5431","126.9636","1","2022-12-01"
"용산구","자치07-45(00) (효창원로72길 26 (효창동 5-22))","자치07-45(00) (효창원로72길 26 (효창동 5-22))","37.5424","126.9634","1","2022-12-01"
"용산구","자치07-50(00) 20-2차(효창동 5-32 감나무집 앞)","자치07-50(00) 20-2차(효창동 5-32 감나무집 앞)","37.5415","126.9613","1","2022-12-01"
"용산구","자치07-50(A1) 20-2차(효창동 5-32)","자치07-50(A1) 20-2차(효창동 5-32)","37.5414","126.9614","1","2022-12-01"
"용산구","자치07-51(00) 21-2차(효창동 5-89 금양빌리지 앞 담장)","자치07-51(00) 21-2차(효창동 5-89 금양빌리지 앞 담장)","37.5405","126.9639","1","2022-12-01"
"용산구","자치08-01(00) (용문동 1-44 창고 앞)","자치08-01(00) (용문동 1-44 창고 앞)","37.5382","126.9620","1","2022-12-01"
"용산구","자치08-01(A1) (용문동 2-9)","자치08-01(A1) (용문동 2-9)","37.5380","126.9628","1","2022-12-01"
"용산구","자치08-02(00) (용문동 5-68 효창공원역 4번출구 앞)","자치08-02(00) (용문동 5-68 효창공원역 4번출구 앞)","37.5392","126.9611","1","2022-12-01"
"용산구","자치08-02(A1) (용문동 5-72)","자치08-02(A1) (용문동 5-72)","37.5394","126.9607","1","2022-12-01"
"용산구","자치08-03(00) 20-2차(용문동 8-20 해피데이호프집 앞)","자치08-03(00) 20-2차(용문동 8-20 해피데이호프집 앞)","37.5375","126.9604","1","2022-12-01"
"용산구","자치08-04(00) 20-2차(용문동 8-36 신도리코 앞)","자치08-04(00) 20-2차(용문동 8-36 신도리코 앞)","37.5378","126.9611","1","2022-12-01"
"용산구","자치08-05(00) 20-2차(용문동 25-17 삼익당한의원 앞)","자치08-05(00) 20-2차(용문동 25-17 삼익당한의원 앞)","37.5363","126.9602","1","2022-12-01"
"용산구","자치08-05(A1) 20-2차(효창원로42길 17 옆)","자치08-05(A1) 20-2차(효창원로42길 17 옆)","37.5365","126.9601","1","2022-12-01"
"용산구","자치08-22(00) (용문동 38-128 청구빌라 앞)","자치08-22(00) (용문동 38-128 청구빌라 앞)","37.5365","126.9560","1","2022-12-01"
"용산구","자치08-23(00) (용문동 38-100 옥수대빌라 맞은편 위쪽)","자치08-23(00) (용문동 38-100 옥수대빌라 맞은편 위쪽)","37.5378","126.9563","1","2022-12-01"
"용산구","자치08-23(A1) (용문동 38-235)","자치08-23(A1) (용문동 38-235)","37.5373","126.9560","1","2022-12-01"
"용산구","자치08-24(00) (용문동 41-33 새마을금고 앞)","자치08-24(00) (용문동 41-33 새마을금고 앞)","37.5372","126.9595","1","2022-12-01"
"용산구","자치08-24(A1) (용문동 41-33 새마을금고 옆)","자치08-24(A1) (용문동 41-33 새마을금고 옆)","37.5373","126.9596","1","2022-12-01"
"용산구","자치08-25(00) (용문동 2-1 서울비전교회 앞 모퉁이)","자치08-25(00) (용문동 2-1 서울비전교회 앞 모퉁이)","37.5381","126.9635","1","2022-12-01"
"용산구","자치08-25(A1) (용문동 2-1 서울비전교회 앞 모퉁이)","자치08-25(A1) (용문동 2-1 서울비전교회 앞 모퉁이)","37.5380","126.9636","1","2022-12-01"
"용산구","자치08-25(B1) (원효로53가길 27)","자치08-25(B1) (원효로53가길 27)","37.5374","126.9635","1","2022-12-01"
"용산구","자치08-28(00) 20-1차(도원동 3-1 대박부동산 앞)","자치08-28(00) 20-1차(도원동 3-1 대박부동산 앞)","37.5388","126.9586","1","2022-12-01"
"용산구","자치08-29(00) (용문동 41-15 용문시장 내)","자치08-29(00) (용문동 41-15 용문시장 내)","37.5369","126.9595","1","2022-12-01"
"용산구","자치08-29(A1) 20-1차(효창원로 42길 38-36 브라운스톤아파트 101동 앞 )","자치08-29(A1) 20-1차(효창원로 42길 38-36 브라운스톤아파트 101동 앞 )","37.5367","126.9594","1","2022-12-01"
"용산구","자치08-30(00) (용문동 5-6 주택 앞)","자치08-30(00) (용문동 5-6 주택 앞)","37.5384","126.9621","1","2022-12-01"
"용산구","자치08-31(00) (용문동 32-68 골목꺽이는 지점)","자치08-31(00) (용문동 32-68 골목꺽이는 지점)","37.5387","126.9604","1","2022-12-01"
"용산구","자치09-37(00) 21-1차(이촌로29길 8(한강로3가 40-875))","자치09-37(00) 21-1차(이촌로29길 8(한강로3가 40-875))","37.5243","126.9596","1","2022-12-01"
"용산구","자치08-32(00) (효창원로42길 38-14 브라운스톤아파트 정문지나 안쪽 막다른 골목길)","자치08-32(00) (효창원로42길 38-14 브라운스톤아파트 정문지나 안쪽 막다른 골목길)","37.5359","126.9599","1","2022-12-01"
"용산구","자치08-34(00) (새창로 100 (용문동 32-74))","자치08-34(00) (새창로 100 (용문동 32-74))","37.5384","126.9596","1","2022-12-01"
"용산구","자치08-34(A1) (새창로14길 39-6)","자치08-34(A1) (새창로14길 39-6)","37.5379","126.9595","1","2022-12-01"
"용산구","자치08-36(00) 21-2차(용문동 8-205 다세대주택 옆)","자치08-36(00) 21-2차(용문동 8-205 다세대주택 옆)","37.5372","126.9610","1","2022-12-01"
"용산구","자치08-37(00) 21-2차(도원동 8-24 CU편의점 앞)","자치08-37(00) 21-2차(도원동 8-24 CU편의점 앞)","37.5394","126.9581","1","2022-12-01"
"용산구","자치09-01(00) (한강로1가 248 삼각지고가도로 주변)","자치09-01(00) (한강로1가 248 삼각지고가도로 주변)","37.5362","126.9718","1","2022-12-01"
"용산구","자치09-02(00) (한강로2가 2-196 전자상가 지하도 입구)","자치09-02(00) (한강로2가 2-196 전자상가 지하도 입구)","37.5302","126.9675","1","2022-12-01"
"용산구","자치09-03(00) (한강로2가 2-354 e-편한세상 뒷골 목)","자치09-03(00) (한강로2가 2-354 e-편한세상 뒷골 목)","37.5335","126.9699","1","2022-12-01"
"용산구","자치09-04(00) (한강로2가 17-5 전자상가 정류장)","자치09-04(00) (한강로2가 17-5 전자상가 정류장)","37.5320","126.9654","1","2022-12-01"
"용산구","자치09-05(00) (한강로3가 3-32 선인상가 21동 입구)","자치09-05(00) (한강로3가 3-32 선인상가 21동 입구)","37.5326","126.9642","1","2022-12-01"
"용산구","자치09-06(00) 20-2차(한강로2가 47-3 원불교 부근)","자치09-06(00) 20-2차(한강로2가 47-3 원불교 부근)","37.5315","126.9722","1","2022-12-01"
"용산구","자치09-07(00) (한강로2가 157-1 용산우체국 뒤)","자치09-07(00) (한강로2가 157-1 용산우체국 뒤)","37.5299","126.9698","1","2022-12-01"
"용산구","자치09-07(A1) (한강로2가 157-1 용산우체국 옆 전주)","자치09-07(A1) (한강로2가 157-1 용산우체국 옆 전주)","37.5303","126.9699","1","2022-12-01"
"용산구","자치09-08(00) 20-2차(한강대로62길 48 CU편의점 앞)","자치09-08(00) 20-2차(한강대로62길 48 CU편의점 앞)","37.5328","126.9735","1","2022-12-01"
"용산구","자치09-09(00) 21-1차(용산동3가 1-96 삼각지 어린이공원 앞)","자치09-09(00) 21-1차(용산동3가 1-96 삼각지 어린이공원 앞)","37.5346","126.9751","1","2022-12-01"
"용산구","자치09-09(A1) (한강대로62나길 13)","자치09-09(A1) (한강대로62나길 13)","37.5344","126.9745","1","2022-12-01"
"용산구","자치09-10(00) (한강대로62다길 10 국방부 뒤쪽 일반통행길)","자치09-10(00) (한강대로62다길 10 국방부 뒤쪽 일반통행길)","37.5332","126.9740","1","2022-12-01"
"용산구","자치09-11(00) (한강로3가 1-1 전자상가 국민은행 옆)","자치09-11(00) (한강로3가 1-1 전자상가 국민은행 옆)","37.5336","126.9639","1","2022-12-01"
"용산구","자치09-12(00) (한강로3가 16-18 전자상가 우체국 앞)","자치09-12(00) (한강로3가 16-18 전자상가 우체국 앞)","37.5326","126.9575","1","2022-12-01"
"용산구","자치09-13(00) 20-2차(한강로3가 40-46 이촌동 철길부근)","자치09-13(00) 20-2차(한강로3가 40-46 이촌동 철길부근)","37.5250","126.9607","1","2022-12-01"
"용산구","자치09-14(00) (한강로3가 40-128 대동여인숙 앞)","자치09-14(00) (한강로3가 40-128 대동여인숙 앞)","37.5261","126.9634","1","2022-12-01"
"용산구","자치09-14(A1) (한강대로17길 24)","자치09-14(A1) (한강대로17길 24)","37.5265","126.9637","1","2022-12-01"
"용산구","자치09-15(00) (한강로3가 40-946 마사회 뒷길)","자치09-15(00) (한강로3가 40-946 마사회 뒷길)","37.5274","126.9631","1","2022-12-01"
"용산구","자치09-15(A1) (한강대로21길 29-10)","자치09-15(A1) (한강대로21길 29-10)","37.5268","126.9632","1","2022-12-01"
"용산구","자치09-17(00) 20-2차(한강로3가 65-5 한강초등학교 정문 앞)","자치09-17(00) 20-2차(한강로3가 65-5 한강초등학교 정문 앞)","37.5249","126.9651","1","2022-12-01"
"용산구","자치09-18(00) 20-2차(한강로3가 65-431 용산세무서 골목)","자치09-18(00) 20-2차(한강로3가 65-431 용산세무서 골목)","37.5230","126.9680","1","2022-12-01"
"용산구","자치09-19(00) (한강로3가 65-54 쌍용스윗닷홈 옆)","자치09-19(00) (한강로3가 65-54 쌍용스윗닷홈 옆)","37.5232","126.9641","1","2022-12-01"
"용산구","자치09-22(00) (한강로3가 40-356 경로당 골목 입구)","자치09-22(00) (한강로3가 40-356 경로당 골목 입구)","37.5245","126.9619","1","2022-12-01"
"용산구","자치09-22(A1) (한강로3가 40-321)","자치09-22(A1) (한강로3가 40-321)","37.5247","126.9617","1","2022-12-01"
"용산구","자치09-22(B1) (한강대로7길 13)","자치09-22(B1) (한강대로7길 13)","37.5243","126.9622","1","2022-12-01"
"용산구","자치09-23(00) (한강로3가 40-7 서일공업사 앞)","자치09-23(00) (한강로3가 40-7 서일공업사 앞)","37.5256","126.9621","1","2022-12-01"
"용산구","자치09-23(A1) (한강로3가 40-179)","자치09-23(A1) (한강로3가 40-179)","37.5258","126.9619","1","2022-12-01"
"용산구","자치09-30(00) (한강로3가 40-555 골목주차장 옆)","자치09-30(00) (한강로3가 40-555 골목주차장 옆)","37.5238","126.9608","1","2022-12-01"
"용산구","자치09-30(A1) (한강로3가 40-555 골목 안 정자 쉼터)","자치09-30(A1) (한강로3가 40-555 골목 안 정자 쉼터)","37.5238","126.9608","1","2022-12-01"
"용산구","자치09-30(B1) (한강로3가 40-538 아카시아툴 앞)","자치09-30(B1) (한강로3가 40-538 아카시아툴 앞)","37.5234","126.9612","1","2022-12-01"
"용산구","자치09-31(00) (용산동5가 24 파크타워 101동 뒤)","자치09-31(00) (용산동5가 24 파크타워 101동 뒤)","37.5247","126.9710","1","2022-12-01"
"용산구","자치09-32(00) (용산동5가 24-1 파크타워 105동 뒤)","자치09-32(00) (용산동5가 24-1 파크타워 105동 뒤)","37.5235","126.9730","1","2022-12-01"
"용산구","자치09-33(00) 21-1차(한강로3가 65-152 현대트럼프월드 뒤)","자치09-33(00) 21-1차(한강로3가 65-152 현대트럼프월드 뒤)","37.5225","126.9635","1","2022-12-01"
"용산구","자치09-34(00) (한강로1가 305-11 삼각교회 앞)","자치09-34(00) (한강로1가 305-11 삼각교회 앞)","37.5334","126.9715","1","2022-12-01"
"용산구","자치09-36(00) 19-2차(한강로2가 2-131)","자치09-36(00) 19-2차(한강로2가 2-131)","37.5315","126.9685","1","2022-12-01"
"용산구","자치09-37(A1) 21-1차(한강로3가 40-570 쾌걸쭈꾸미 앞)","자치09-37(A1) 21-1차(한강로3가 40-570 쾌걸쭈꾸미 앞)","37.5243","126.9594","1","2022-12-01"
"용산구","자치09-39(00) (한강로2가 2-16 현대하이카 옆)","자치09-39(00) (한강로2가 2-16 현대하이카 옆)","37.5309","126.9682","1","2022-12-01"
"용산구","자치09-42(00) (한강대로44길 16 (한강로2가 112-3))","자치09-42(00) (한강대로44길 16 (한강로2가 112-3))","37.5307","126.9709","1","2022-12-01"
